protein_group,precursor_num,scan_num
sp|O09159|MA2B1_MOUSE,4,5
sp|O09164|SODE_MOUSE,1,1
sp|O09167|RL21_MOUSE,10,17
sp|O09172|GSH0_MOUSE,11,14
sp|O09173|HGD_MOUSE,45,105
sp|O09174|AMACR_MOUSE,17,22
sp|O35066|KIF3C_MOUSE,1,7
sp|O35071|KIF1C_MOUSE;sp|P33173|KIF1A_MOUSE;sp|Q60575|KIF1B_MOUSE,2,2
sp|O35098|DPYL4_MOUSE,3,3
sp|O35114|SCRB2_MOUSE,8,10
sp|O35129|PHB2_MOUSE,32,63
sp|O35166|GOSR2_MOUSE,5,5
sp|O35215|DOPD_MOUSE,20,83
sp|O35218|CPSF2_MOUSE,4,4
sp|O35226|PSMD4_MOUSE,8,9
sp|O35239|PTN9_MOUSE,1,1
sp|O35242|FAN_MOUSE,1,3
sp|O35286|DHX15_MOUSE,15,15
sp|O35295|PURB_MOUSE,9,11
sp|O35309|NMI_MOUSE,2,4
sp|O35326|SRSF5_MOUSE,6,6
sp|O35326|SRSF5_MOUSE;sp|Q3TWW8|SRSF6_MOUSE;sp|Q8VE97|SRSF4_MOUSE,1,2
sp|O35344|IMA4_MOUSE,5,6
sp|O35345|IMA7_MOUSE,1,1
sp|O35345|IMA7_MOUSE;sp|Q60960|IMA5_MOUSE,2,2
sp|O35381|AN32A_MOUSE,10,10
sp|O35381|AN32A_MOUSE;sp|Q64G17|AN32C_MOUSE,1,2
sp|O35381|AN32A_MOUSE;sp|Q9EST5|AN32B_MOUSE,1,3
sp|O35382|EXOC4_MOUSE,2,2
sp|O35386|PAHX_MOUSE,11,15
sp|O35387|HAX1_MOUSE,3,5
sp|O35403|ST3A1_MOUSE,25,44
sp|O35423|AGT1_MOUSE,26,41
sp|O35453|HEPS_MOUSE,2,2
sp|O35459|ECH1_MOUSE,23,42
sp|O35465|FKBP8_MOUSE,6,11
sp|O35469|3BHS6_MOUSE;sp|P24815|3BHS1_MOUSE;sp|P26149|3BHS2_MOUSE;sp|P26150|3BHS3_MOUSE;sp|Q61694|3BHS5_MOUSE;sp|Q61767|3BHS4_MOUSE,1,1
sp|O35469|3BHS6_MOUSE;sp|P26149|3BHS2_MOUSE;sp|P26150|3BHS3_MOUSE,2,4
sp|O35469|3BHS6_MOUSE;sp|P26149|3BHS2_MOUSE;sp|P26150|3BHS3_MOUSE;sp|Q61767|3BHS4_MOUSE,1,1
sp|O35469|3BHS6_MOUSE;sp|P26150|3BHS3_MOUSE,2,3
sp|O35488|S27A2_MOUSE,52,86
sp|O35490|BHMT1_MOUSE,90,357
sp|O35490|BHMT1_MOUSE;sp|Q91WS4|BHMT2_MOUSE,7,45
sp|O35516|NOTC2_MOUSE,1,1
sp|O35593|PSDE_MOUSE,18,22
sp|O35609|SCAM3_MOUSE,5,5
sp|O35621|PMM1_MOUSE;sp|Q9Z2M7|PMM2_MOUSE,3,3
sp|O35623|BET1_MOUSE,1,1
sp|O35639|ANXA3_MOUSE,3,3
sp|O35643|AP1B1_MOUSE,19,25
sp|O35643|AP1B1_MOUSE;sp|Q9DBG3|AP2B1_MOUSE,16,19
sp|O35658|C1QBP_MOUSE,4,5
sp|O35660|GSTM6_MOUSE,5,5
sp|O35660|GSTM6_MOUSE;sp|P10649|GSTM1_MOUSE;sp|P15626|GSTM2_MOUSE;sp|P19639|GSTM3_MOUSE;sp|Q80W21|GSTM7_MOUSE,1,5
sp|O35660|GSTM6_MOUSE;sp|P15626|GSTM2_MOUSE;sp|P19639|GSTM3_MOUSE;sp|Q80W21|GSTM7_MOUSE,4,4
sp|O35678|MGLL_MOUSE,8,9
sp|O35680|RT12_MOUSE,1,1
sp|O35685|NUDC_MOUSE,6,8
sp|O35691|PININ_MOUSE,3,3
sp|O35728|CP4AE_MOUSE,25,37
sp|O35728|CP4AE_MOUSE;sp|O88833|CP4AA_MOUSE,4,10
sp|O35730|RING1_MOUSE,7,7
sp|O35737|HNRH1_MOUSE,11,11
sp|O35737|HNRH1_MOUSE;sp|P70333|HNRH2_MOUSE,6,7
sp|O35737|HNRH1_MOUSE;sp|P70333|HNRH2_MOUSE;sp|Q9Z2X1|HNRPF_MOUSE,1,2
sp|O35737|HNRH1_MOUSE;sp|Q9Z2X1|HNRPF_MOUSE,2,3
sp|O35841|API5_MOUSE,6,7
sp|O35857|TIM44_MOUSE,11,12
sp|O35864|CSN5_MOUSE,3,4
sp|O35887|CALU_MOUSE,4,5
sp|O35943|FRDA_MOUSE,1,1
sp|O35945|AL1A7_MOUSE,35,56
sp|O35945|AL1A7_MOUSE;sp|P24549|AL1A1_MOUSE,30,127
sp|O35945|AL1A7_MOUSE;sp|P24549|AL1A1_MOUSE;sp|P47738|ALDH2_MOUSE;sp|Q62148|AL1A2_MOUSE;sp|Q9CZS1|AL1B1_MOUSE;sp|Q9JHW9|AL1A3_MOUSE,2,4
sp|O35955|PSB10_MOUSE,2,2
sp|O35969|GAMT_MOUSE,7,9
sp|O35972|RM23_MOUSE,1,1
sp|O54724|CAVN1_MOUSE,4,5
sp|O54734|OST48_MOUSE,15,21
sp|O54749|CP2J5_MOUSE,17,27
sp|O54754|AOXA_MOUSE,4,4
sp|O54774|AP3D1_MOUSE,6,6
sp|O54781|SRPK2_MOUSE,2,2
sp|O54833|CSK22_MOUSE,1,1
sp|O54909|RDH16_MOUSE,8,10
sp|O54909|RDH16_MOUSE;sp|O88451|RDH7_MOUSE,3,5
sp|O54909|RDH16_MOUSE;sp|O88451|RDH7_MOUSE;sp|Q9R092|H17B6_MOUSE,5,9
sp|O54950|AAKG1_MOUSE,5,5
sp|O54962|BAF_MOUSE,3,3
sp|O54983|CRYM_MOUSE,2,3
sp|O54984|GET3_MOUSE,2,2
sp|O54988|SLK_MOUSE,4,4
sp|O55003|BNIP3_MOUSE,1,1
sp|O55013|TPPC3_MOUSE,1,1
sp|O55022|PGRC1_MOUSE,15,42
sp|O55022|PGRC1_MOUSE;sp|Q80UU9|PGRC2_MOUSE,1,1
sp|O55023|IMPA1_MOUSE,5,5
sp|O55028|BCKD_MOUSE,2,2
sp|O55029|COPB2_MOUSE,31,36
sp|O55060|TPMT_MOUSE,16,22
sp|O55071|CP2BJ_MOUSE,2,2
sp|O55071|CP2BJ_MOUSE;sp|P12790|CP2B9_MOUSE,3,5
sp|O55071|CP2BJ_MOUSE;sp|P12790|CP2B9_MOUSE;sp|P12791|CP2BA_MOUSE,5,8
sp|O55098|STK10_MOUSE,3,8
sp|O55100|SNG1_MOUSE,2,2
sp|O55106|STRN_MOUSE,1,3
sp|O55111|DSG2_MOUSE,2,3
sp|O55125|NIPS1_MOUSE,29,49
sp|O55126|NIPS2_MOUSE,5,5
sp|O55128|SAP18_MOUSE,4,5
sp|O55131|SEPT7_MOUSE,20,23
sp|O55135|IF6_MOUSE,6,8
sp|O55137|ACOT1_MOUSE,3,3
sp|O55137|ACOT1_MOUSE;sp|Q32Q92|ACOT6_MOUSE;sp|Q6Q2Z6|ACOT5_MOUSE;sp|Q8BWN8|ACOT4_MOUSE;sp|Q9QYR7|ACOT3_MOUSE;sp|Q9QYR9|ACOT2_MOUSE,1,1
sp|O55137|ACOT1_MOUSE;sp|Q32Q92|ACOT6_MOUSE;sp|Q8BWN8|ACOT4_MOUSE;sp|Q9QYR9|ACOT2_MOUSE,1,3
sp|O55137|ACOT1_MOUSE;sp|Q9QYR7|ACOT3_MOUSE,1,3
sp|O55137|ACOT1_MOUSE;sp|Q9QYR9|ACOT2_MOUSE,8,14
sp|O55142|RL35A_MOUSE,7,15
sp|O55143|AT2A2_MOUSE,20,24
sp|O55143|AT2A2_MOUSE;sp|Q64518|AT2A3_MOUSE,2,2
sp|O55143|AT2A2_MOUSE;sp|Q64518|AT2A3_MOUSE;sp|Q8R429|AT2A1_MOUSE,1,1
sp|O55143|AT2A2_MOUSE;sp|Q8R429|AT2A1_MOUSE,6,6
sp|O55201|SPT5H_MOUSE,3,3
sp|O55222|ILK_MOUSE,8,9
sp|O55229|CHKB_MOUSE,2,2
sp|O55234|PSB5_MOUSE,4,5
sp|O55242|SGMR1_MOUSE,2,3
sp|O70133|DHX9_MOUSE,22,24
sp|O70152|DPM1_MOUSE,5,7
sp|O70194|EIF3D_MOUSE,12,13
sp|O70250|PGAM2_MOUSE;sp|Q9DBJ1|PGAM1_MOUSE,4,7
sp|O70251|EF1B_MOUSE,9,12
sp|O70305|ATX2_MOUSE,2,2
sp|O70310|NMT1_MOUSE,4,4
sp|O70318|E41L2_MOUSE,10,12
sp|O70325|GPX4_MOUSE,9,10
sp|O70370|CATS_MOUSE,2,2
sp|O70400|PDLI1_MOUSE,6,6
sp|O70404|VAMP8_MOUSE,2,3
sp|O70435|PSA3_MOUSE,10,14
sp|O70439|STX7_MOUSE,4,5
sp|O70456|1433S_MOUSE;sp|P61982|1433G_MOUSE;sp|P62259|1433E_MOUSE;sp|P63101|1433Z_MOUSE;sp|P68254|1433T_MOUSE;sp|P68510|1433F_MOUSE;sp|Q9CQV8|1433B_MOUSE,2,4
sp|O70475|UGDH_MOUSE,42,53
sp|O70492|SNX3_MOUSE,6,6
sp|O70492|SNX3_MOUSE;sp|O70493|SNX12_MOUSE,1,1
sp|O70493|SNX12_MOUSE,5,5
sp|O70503|DHB12_MOUSE,18,23
sp|O70570|PIGR_MOUSE,9,10
sp|O70591|PFD2_MOUSE,2,2
sp|O88207|CO5A1_MOUSE,16,19
sp|O88322|NID2_MOUSE,10,12
sp|O88329|MYO1A_MOUSE;sp|P46735|MYO1B_MOUSE,1,1
sp|O88342|WDR1_MOUSE,22,27
sp|O88428|PAPS2_MOUSE,42,61
sp|O88428|PAPS2_MOUSE;sp|Q60967|PAPS1_MOUSE,1,2
sp|O88441|MTX2_MOUSE,7,9
sp|O88447|KLC1_MOUSE;sp|Q91W40|KLC3_MOUSE;sp|Q9DBS5|KLC4_MOUSE,1,1
sp|O88451|RDH7_MOUSE,19,34
sp|O88451|RDH7_MOUSE;sp|Q9R092|H17B6_MOUSE,6,9
sp|O88455|DHCR7_MOUSE,4,5
sp|O88456|CPNS1_MOUSE,8,8
sp|O88477|IF2B1_MOUSE,3,3
sp|O88487|DC1I2_MOUSE,7,8
sp|O88512|AP1G2_MOUSE;sp|P22892|AP1G1_MOUSE,1,1
sp|O88531|PPT1_MOUSE,7,7
sp|O88532|ZFR_MOUSE,4,4
sp|O88533|DDC_MOUSE,12,13
sp|O88544|CSN4_MOUSE,14,16
sp|O88545|CSN6_MOUSE,3,3
sp|O88569|ROA2_MOUSE,45,79
sp|O88587|COMT_MOUSE,24,35
sp|O88643|PAK1_MOUSE;sp|Q61036|PAK3_MOUSE;sp|Q8CIN4|PAK2_MOUSE,2,2
sp|O88653|LTOR3_MOUSE,2,2
sp|O88668|CREG1_MOUSE,4,6
sp|O88685|PRS6A_MOUSE,13,14
sp|O88696|CLPP_MOUSE,5,6
sp|O88712|CTBP1_MOUSE,7,8
sp|O88712|CTBP1_MOUSE;sp|P56546|CTBP2_MOUSE,1,1
sp|O88736|DHB7_MOUSE,2,2
sp|O88746|TOM1_MOUSE,5,5
sp|O88824|JTB_MOUSE,1,1
sp|O88829|SIAT9_MOUSE,1,1
sp|O88833|CP4AA_MOUSE,36,65
sp|O88844|IDHC_MOUSE,75,159
sp|O88844|IDHC_MOUSE;sp|P54071|IDHP_MOUSE,1,3
sp|O88851|RBBP9_MOUSE,5,6
sp|O88876|DHRS3_MOUSE,3,4
sp|O88908|SOAT2_MOUSE,3,6
sp|O88935|SYN1_MOUSE,8,8
sp|O88947|FA10_MOUSE,1,1
sp|O88951|LIN7B_MOUSE;sp|O88952|LIN7C_MOUSE;sp|Q8JZS0|LIN7A_MOUSE,1,1
sp|O88952|LIN7C_MOUSE,1,1
sp|O88952|LIN7C_MOUSE;sp|Q8JZS0|LIN7A_MOUSE,2,3
sp|O88958|GNPI1_MOUSE,4,5
sp|O88962|CP8B1_MOUSE,2,2
sp|O88983|STX8_MOUSE,2,2
sp|O88986|KBL_MOUSE,23,31
sp|O88990|ACTN3_MOUSE;sp|P57780|ACTN4_MOUSE;sp|Q7TPR4|ACTN1_MOUSE,1,1
sp|O88990|ACTN3_MOUSE;sp|P57780|ACTN4_MOUSE;sp|Q7TPR4|ACTN1_MOUSE;sp|Q9JI91|ACTN2_MOUSE,8,11
sp|O89017|LGMN_MOUSE,4,4
sp|O89020|AFAM_MOUSE,2,2
sp|O89023|TPP1_MOUSE,6,9
sp|O89053|COR1A_MOUSE,6,7
sp|O89079|COPE_MOUSE,3,3
sp|O89110|CASP8_MOUSE,1,1
sp|O89112|LANC1_MOUSE,3,3
sp|P00015|CYC2_MOUSE;sp|P62897|CYC_MOUSE,2,18
sp|P00158|CYB_MOUSE,1,1
sp|P00184|CP1A1_MOUSE;sp|P00186|CP1A2_MOUSE,9,17
sp|P00186|CP1A2_MOUSE,41,58
sp|P00329|ADH1_MOUSE,54,167
sp|P00342|LDHC_MOUSE;sp|P06151|LDHA_MOUSE,1,4
sp|P00342|LDHC_MOUSE;sp|P06151|LDHA_MOUSE;sp|P16125|LDHB_MOUSE,1,3
sp|P00375|DYR_MOUSE,5,8
sp|P00397|COX1_MOUSE,2,2
sp|P00405|COX2_MOUSE,14,58
sp|P00493|HPRT_MOUSE,7,8
sp|P00687|AMY1_MOUSE,1,1
sp|P00687|AMY1_MOUSE;sp|P00688|AM2A5_MOUSE,5,7
sp|P00688|AM2A5_MOUSE,12,13
